4999,101,74458930.0,0,0,0
5000,101,74468326.0,0,0,0
5001,6,74470712.0,4,0,0
5002,1,74471325.0,0,0,0
5003,464,74477239.0,90,428,0
5004,101,74477353.0,0,1,0
5005,101,74478117.0,0,2,0
5007,18,74486857.0,2,0,0
5008,6,74488103.0,6,0,0
5010,111,74523719.0,2,0,0
5011,101,74523870.0,1,0,0
5012,71,74525531.0,3,4,0
5013,101,74528430.0,1,0,0
5014,31,74529761.0,0,2,0
5016,101,74536307.0,0,0,0
5017,1,74537433.0,0,0,0
5018,131,74551507.0,0,2,0
5019,1,74553335.0,3,0,0
5020,929,74555274.0,82,17,0
5021,11,74559689.0,1,0,0
5023,33,74596057.0,6,5,0
5024,101,74596661.0,0,2,0
5025,644,74598531.0,139,13,0
5026,4,74607892.0,2,0,0
5027,58,74608527.0,9,1,0
5028,8,74608654.0,2,0,0
5029,16,74610887.0,6,0,0
5030,11,74613750.0,3,0,0
5031,153,74613902.0,14,3,0
5032,101,74615775.0,1,31,0
5034,143,74617938.0,4,0,0
5035,101,74619325.0,0,0,0
5037,21,74624717.0,2,0,0
5038,156,74632957.0,6,6,0
5039,6,74650193.0,0,0,0
5040,31,74671656.0,6,0,0
5041,11,74674396.0,1,0,0
5042,114,74685984.0,4,2,0
5044,61,74692154.0,6,0,0
5045,14,74698688.0,8,0,0
5046,31,74700483.0,1,0,0
5047,101,74700763.0,2,2,0
5048,6,74705757.0,1,0,0
5049,21,74712737.0,0,0,0
5050,13,74715161.0,0,0,0
5051,101,74717845.0,0,0,0
5052,1,74721568.0,0,0,0
5053,46,74723457.0,2,21,0
5054,101,74725062.0,0,0,0
5055,669,74735168.0,74,89,11
5056,101,74748687.0,0,11,0
5057,130,74755950.0,8,2,0
5058,34,74764326.0,11,2,0
5059,101,74764981.0,0,4,0
5060,23,74768488.0,2,0,0
5061,15,74772943.0,5,2,0
5062,101,74781823.0,0,0,0
5063,6,74782191.0,3,0,0
5064,101,74783073.0,2,1,0
5065,1,74784089.0,0,0,0
5066,101,74796492.0,3,2,0
5068,11,74799055.0,1,0,0
5069,101,74802064.0,0,0,0
5070,101,74804646.0,0,0,0
5071,1,74809028.0,1,0,0
5073,101,74814505.0,0,0,0
5074,1,74822793.0,0,0,0
5075,26,74823234.0,0,0,0
5077,6,74844787.0,3,0,0
5078,101,74846250.0,0,0,0
5079,101,74854596.0,0,4,0
5080,108,74879244.0,2,1,0
5081,108,74883071.0,1,0,0
5082,101,74907114.0,0,7,0
5083,1,74919423.0,4,0,0
5084,28,74935926.0,8,2,0
5085,23,74946156.0,0,6,0
5086,1,74946353.0,0,0,0
5088,101,74979777.0,0,0,0
5089,21,75012423.0,4,0,0
5090,13,75023658.0,1,0,0
5091,118,75030201.0,2,1,0
5092,101,75038875.0,0,0,0
5093,60,75043710.0,10,0,0
5094,101,75051811.0,0,0,0
5095,21,75052718.0,6,1,0
5096,101,75055553.0,0,0,0
5097,101,75056687.0,0,0,0
5098,101,75068223.0,7,2,0
5099,11,75070155.0,5,0,0
5100,101,75073146.0,0,0,0
5101,41,75083489.0,4,0,0
5102,11,75100227.0,0,0,0
5103,6,75110667.0,9,0,0
5104,101,75110704.0,0,0,0
5105,11,75119167.0,1,0,0
5106,101,75130812.0,0,0,0
5108,1,75134447.0,0,0,0
5109,101,75142234.0,0,0,0
5111,275,75145357.0,58,6,0
5112,11,75147487.0,4,0,0
5113,1,75149579.0,0,0,0
5114,152,75153135.0,24,3,0
5115,101,75161324.0,2,0,0
5117,1,75171830.0,1,0,0
5118,1,75187000.0,2,0,0
5119,101,75188819.0,0,0,0
5120,101,75190069.0,4,16,0
5121,198,75192898.0,6,1,0
5122,6,75206418.0,0,0,0
5123,101,75214107.0,1,0,0
5125,26,75219543.0,7,0,0
5126,76,75220119.0,16,0,0
5127,1,75220834.0,0,0,0
5129,70,71591833.0,6,1,0
5130,21,75232312.0,3,0,0
5131,1,75233080.0,0,0,0
5132,1,75236046.0,0,0,0
5133,48,75236428.0,1,0,0
5134,101,75239386.0,0,0,0
5136,101,75261637.0,0,0,0
5137,181,75270192.0,20,0,0
5140,101,75299099.0,0,0,0
5141,163,52584489.0,10,20,0
5142,1,75304353.0,0,0,0
5143,101,75305747.0,1,2,0
5144,101,75306978.0,12,1,0
5145,101,75312811.0,0,0,0
5146,9,75315033.0,7,0,0
5147,101,75324857.0,1,9,0
5148,11,75326396.0,1,0,0
5149,101,75326485.0,0,1,0
5150,111,75335959.0,4,1,0
5151,101,75351871.0,0,2,0
5152,101,75353339.0,0,0,0
5154,123,75354460.0,3,0,0
5158,6,75363226.0,2,0,0
5160,21,75367781.0,3,0,0
5161,121,75369748.0,5,3,0
5162,101,75372790.0,2,7,0
5163,1,75390908.0,1,0,0
5164,9,75392223.0,7,0,0
5165,46,75401301.0,4,0,0
5166,121,75403663.0,2,2,0
5167,101,75422340.0,1,0,0
5168,123,75442906.0,5,1,0
5169,1,75443227.0,0,0,0
5171,106,75467375.0,4,0,0
5172,356,75467830.0,21,7,0
5174,26,75480045.0,1,1,0
5175,1,75495202.0,2,0,0
5176,742,75498165.0,175,28,1
5177,1,75505077.0,0,0,0
5179,468,75579985.0,21,12,0
5180,43,75585680.0,5,1,0
5181,1,75588477.0,0,0,0
5182,1,75588660.0,0,0,0
5184,101,75600412.0,1,0,0
5185,1,75604626.0,0,0,0
5186,158,48909932.0,6,5,0
5187,36,75627779.0,11,2,0
5188,101,75629052.0,0,0,0
5189,164,75631162.0,25,5,0
5191,583,75634487.0,286,57,0
5192,161,75647896.0,7,0,0
5193,143,75648037.0,15,8,0
5194,13,75652801.0,3,0,0
5195,11,75653048.0,16,0,0
5196,110,75655646.0,3,0,0
5197,101,75658531.0,0,2,0
5198,101,75663123.0,0,0,0
5199,21,75665753.0,3,0,0
5201,1,75682707.0,0,0,0
5203,11,75702417.0,3,0,0
5204,1,75708865.0,0,0,0
5205,6,75710946.0,1,0,0
5206,105,75714439.0,5,2,0
5207,101,75715508.0,0,1,0
5209,101,75735070.0,0,0,0
5210,196,75743607.0,12,1,0
5211,101,75743948.0,2,0,0
5212,140,75745901.0,8,2,0
5213,11,75747075.0,0,0,0
5214,101,75747812.0,1,0,0
5215,11,75749053.0,1,0,0
5216,1,75749424.0,0,0,0
5217,14,75750640.0,0,0,0
5218,26,75758510.0,13,0,0
5219,1,75763099.0,0,0,0
5220,101,75769208.0,8,12,0
5221,184,75801256.0,131,35,0
5222,1,75806631.0,0,0,0
5223,1,75820473.0,0,0,0
5224,21,75822158.0,0,0,0
5225,101,75823817.0,2,1,0
5226,94,75834941.0,19,8,0
5228,141,75841104.0,9,0,0
5229,16,75848411.0,2,0,0
5231,1,75897589.0,0,0,0
5232,101,75900157.0,0,0,0
5233,1,75900175.0,1,0,0
5234,739,75902807.0,49,14,2
5235,1,75905609.0,0,0,0
5236,1,75913516.0,7,0,0
5237,101,75917259.0,1,0,0
5238,1,75918263.0,1,0,0
5240,102,75926247.0,19,12,0
5241,1,75927188.0,0,0,0
5242,138,75941271.0,11,2,0
5244,180,75945884.0,14,8,0
5245,11,75949316.0,3,0,0
5246,133,75960836.0,3,1,0
5247,1,75965309.0,1,0,0
5248,101,75976691.0,1,4,0
5249,101,76003345.0,0,0,0
5252,160,76009435.0,6,2,0
5253,101,76009728.0,0,0,0
5254,101,76018892.0,0,0,0
5256,1621,76020628.0,249,174,1
5257,101,76030306.0,4,0,0
5258,18,76033328.0,1,0,0
5259,106,76068616.0,6,2,0
5261,101,76076273.0,0,0,0
5262,101,76102173.0,1,0,0
5263,101,76110502.0,2,0,0
5264,911,76113001.0,88,75,1
5265,133,76114293.0,6,14,0
5266,101,76115688.0,2,0,0
5267,53,76143107.0,6,3,0
5268,64,76163602.0,8,0,0
5269,11,76171258.0,0,0,0
5270,1,76175389.0,2,0,0
5271,26,76176650.0,9,3,0
5272,1,76177155.0,0,0,0
5274,149,76181670.0,5,7,0
5275,31,76196421.0,4,3,0
5276,1,76211269.0,0,0,0
5277,1,76238855.0,6,0,0
5279,118,76242823.0,3,4,0
5280,480,76243915.0,85,23,1
5281,35,76250047.0,5,0,0
5282,101,76253561.0,0,1,0
5284,101,76264178.0,0,0,0
5286,16,76273093.0,1,0,0
5287,101,76289876.0,0,0,0
5288,191,76295305.0,31,10,0
5289,708,76317109.0,75,32,5
5290,101,76327798.0,0,0,0
5291,26,76332457.0,4,0,0
5292,11,76348109.0,2,0,0
5293,101,76348917.0,0,0,0
5294,1,76360525.0,6,0,0
5295,111,76363806.0,0,3,0
5296,392,76365126.0,16,26,1
5297,101,76365524.0,0,1,0
5298,101,76396948.0,0,0,0
5300,111,76400768.0,1,1,0
5301,16,76404361.0,4,0,0
5302,101,76409199.0,1,0,0
5303,101,76425197.0,0,0,0
5304,6,76425880.0,2,0,0
5305,101,76429976.0,1,0,0
5306,101,76438544.0,20,0,0
5307,16,76441988.0,1,0,0
5308,111,76447381.0,5,0,0
5310,101,76458567.0,0,0,0
5311,11,76468499.0,1,0,0
5312,1,76469953.0,2,0,0
5313,101,76473841.0,0,1,0
5314,1,76476988.0,0,0,0
5315,101,76484094.0,1,0,0
5317,53,76510856.0,6,2,0
5318,26,76531711.0,6,0,0
5320,11,76533314.0,0,0,0
5321,510,76547313.0,38,47,0
5323,108,76561569.0,4,25,0
5324,101,76563790.0,0,0,0
5325,133,76566523.0,5,3,0
5327,46,76581787.0,3,0,0
5330,16,76596118.0,0,0,0
5331,148,76601954.0,2,2,0
5332,101,76607968.0,1,0,0
5333,101,76614654.0,1,0,0
5334,1,76624496.0,0,0,0
5335,44,76628235.0,4,0,0
5336,118,76638692.0,1,2,0
5337,101,76653457.0,0,0,0
5338,4,76659592.0,0,0,0
5339,1863,76690643.0,238,224,13
5340,1,76708718.0,0,0,0
5341,110,76710024.0,4,1,0
5342,101,76718914.0,2,0,0
5343,113,76754546.0,4,0,0
5344,182,76766821.0,23,3,0
5345,21,76772646.0,0,0,0
5346,90,76777438.0,14,0,0
5347,101,76793162.0,0,0,0
5348,101,76793603.0,9,11,0
5349,101,76841208.0,1,3,0
5351,249,76853560.0,24,12,0
5352,6,76856931.0,2,0,0
5353,101,76860788.0,0,0,0
5354,131,76865872.0,1,0,0
5355,138,76866146.0,11,1,0
5356,101,76870616.0,1,0,0
5358,139,76875818.0,7,0,0
5359,18,76878371.0,3,0,0
5360,101,76882372.0,1,0,0
5361,101,76892765.0,0,0,0
5362,101,76896912.0,20,2,0
5363,101,76903748.0,0,0,0
5364,101,76908161.0,0,0,0
5365,206,76925576.0,8,3,0
5366,116,76925858.0,21,0,0
5367,101,76941243.0,0,0,0
5368,1,76943569.0,2,0,0
5369,1,76943636.0,0,0,0
5371,16,76957619.0,2,0,0
5372,83,76960880.0,23,2,0
5373,228,76963605.0,65,2,0
5374,101,76965971.0,0,0,0
5375,1,76970880.0,1,0,0
5376,1,76971950.0,0,0,0
5377,101,76972507.0,9,0,0
5378,113,76977127.0,8,2,0
5379,1,76979111.0,0,0,0
5380,16,76979526.0,2,0,0
5382,136,76995991.0,9,1,0
5383,165,77003366.0,19,11,0
5384,106,77007002.0,4,0,0
5385,9,77007326.0,0,0,0
5387,435,77043517.0,20,23,0
5388,16,77044114.0,3,0,0
5389,101,77055844.0,1,0,0
5390,16,77059540.0,1,0,0
5391,106,77063921.0,1,0,0
5392,146,77072281.0,55,7,0
5393,11,77101050.0,1,0,0
5394,304,77102231.0,70,8,1
5395,101,77109572.0,4,0,0
5396,11,77116336.0,3,0,0
5397,177,77118602.0,70,0,0
5398,33,77123387.0,1,2,0
5399,1,77126463.0,0,0,0
5400,1,77147020.0,1,0,0
5401,116,77155890.0,0,0,0
5402,51,77163354.0,5,0,0
5403,101,77176617.0,1,0,0
5404,263,77179471.0,30,15,0
5405,407,77189115.0,164,40,0
5406,134,77190683.0,8,0,0
5407,244,77193426.0,11,49,2
5409,101,77194375.0,2,0,0
5410,1,77194838.0,0,0,0
5411,1,77196021.0,5,0,0
5412,13,77201403.0,3,0,0
5413,120,77204601.0,1,4,0
5414,11,77207167.0,1,0,0
5415,101,77216893.0,1,0,0
5416,131,77217290.0,1,2,0
5418,46,77219344.0,5,0,0
5419,134,77221457.0,45,54,0
5420,11,77231683.0,1,0,0
5421,101,77266122.0,0,0,0
5423,101,77271119.0,0,1,0
5424,11,77297629.0,2,0,0
5425,1,77303362.0,1,0,0
5426,1,77303515.0,0,0,0
5427,21,77308970.0,4,0,0
5428,101,77310272.0,0,0,0
5429,1855,77313165.0,294,406,1
5430,101,77315901.0,4,3,0
5431,1,77331859.0,1,0,0
5433,23,77339435.0,3,0,0
5434,101,77345951.0,0,1,0
5435,1,77370273.0,0,0,0
5436,1,77374553.0,0,0,0
5437,101,77380432.0,0,0,0
5438,36,77391850.0,1,0,0
5439,101,77398655.0,0,0,0
5441,136,77411298.0,1,0,0
5442,10,77423260.0,3,0,0
5443,310,77428461.0,27,15,0
5444,101,77432022.0,3,0,0
5445,146,77434337.0,3,0,0
5447,191,77436835.0,19,3,0
5448,101,77442766.0,0,0,0
5450,101,77448279.0,0,1,0
5451,1,77448986.0,0,0,0
5452,101,77455942.0,0,0,0
5453,41,77455981.0,5,1,0
5454,21,77458623.0,2,0,0
5455,16,77461139.0,1,0,0
5456,153,77473238.0,1,1,0
5457,101,77478188.0,1,0,0
5458,101,77490330.0,0,0,0
5459,28,77507782.0,0,0,0
5460,11,77512813.0,1,0,0
5461,152,77519558.0,15,11,0
5462,118,77522072.0,1,1,0
5463,106,77523964.0,0,3,0
5464,384,77524462.0,62,8,1
5465,101,77527384.0,3,2,0
5466,11,77542808.0,3,0,0
5467,148,77544658.0,2,12,0
5468,1,77547452.0,0,0,0
5469,101,77548367.0,0,3,0
5470,1,77554792.0,0,0,0
5471,439,77562343.0,73,38,0
5472,16,77563178.0,0,0,0
5473,121,77567001.0,10,4,0
5474,143,77567128.0,2,0,0
5475,21,77568539.0,1,0,0
5476,1,77572963.0,0,0,0
5477,1,77574508.0,1,0,0
5479,1,77582172.0,5,0,0
5480,357,77612903.0,79,35,0
5481,11,77623053.0,8,0,0
5482,1,77626697.0,0,0,0
5483,101,77635658.0,0,0,0
5484,1,77636098.0,1,0,0
5486,1,77640153.0,1,0,0
5487,70,77646899.0,4,0,0
5489,101,77659794.0,0,0,0
5491,21,77662000.0,11,0,0
5492,108,77662910.0,4,1,0
5493,121,77672185.0,9,7,0
5494,814,77682401.0,46,68,18
5495,30,77685900.0,13,3,0
5496,28,77700958.0,12,0,0
5497,54,77715093.0,12,2,0
5498,101,77728143.0,0,2,0
5499,1,77737465.0,0,0,0
5500,118,77743944.0,1,0,0
5501,136,77749937.0,12,3,0
5502,101,77756583.0,0,0,0
5503,437,77769331.0,63,177,0
5504,176,77772136.0,12,1,0
5505,113,77798018.0,15,218,0
5507,148,77805130.0,23,1,0
5508,1,77811892.0,0,0,0
5509,1403,77814105.0,323,161,7
5510,18,77814841.0,1,0,0
5511,8,77817870.0,1,0,0
5512,108,77820699.0,12,1,0
5513,153,77826527.0,16,31,0
5516,1,77827821.0,0,0,0
5518,11,77890671.0,0,0,0
5519,128,77910730.0,4,2,0
5520,101,77943690.0,0,0,0
5521,101,77964550.0,0,2,0
5522,72,77993193.0,26,0,0
5523,13,78000521.0,3,0,0
5524,11,78008677.0,3,0,0
5525,113,78012974.0,8,3,0
5526,101,78018336.0,2,0,0
5527,104,78027085.0,2,0,0
5529,33,78037314.0,3,0,0
5531,1,78047868.0,0,0,0
5532,1,78065800.0,0,0,0
5533,1,78068895.0,1,0,0
5534,101,78075742.0,0,0,0
5535,133,78083374.0,10,9,0
5536,244,78087147.0,9,10,0
5537,6,78091288.0,1,0,0
5538,101,72319652.0,2,0,0
5539,267,78116981.0,34,16,0
5542,116,78123825.0,0,0,0
5543,101,78128096.0,1,0,0
5544,683,78133967.0,38,55,2
5545,136,78134527.0,7,0,0
5546,482,78135044.0,70,4,0
5547,135,78138271.0,6,5,0
5548,121,78141589.0,4,0,0
5549,170,78147017.0,15,8,0
5550,101,78149150.0,0,0,0
5551,1,78153536.0,0,0,0
5552,101,78155243.0,0,0,0
5555,111,78164886.0,14,3,0
5556,91,78165861.0,7,0,0
5557,1,78174615.0,3,0,0
5558,13,78177339.0,1,0,0
5559,21,78178396.0,3,0,0
5560,101,78179844.0,29,37,0
5561,539,78189567.0,58,39,0
5562,101,78203950.0,0,0,0
5563,35,78218577.0,10,0,0
5564,76,78222817.0,5,1,0
5565,101,78226988.0,0,0,0
5567,101,78245916.0,1,0,0
5568,101,78247512.0,0,0,0
5569,101,78248125.0,0,3,0
5570,6,78259289.0,3,0,0
5571,146,78269517.0,7,0,0
5572,11,78277988.0,3,0,0
5573,371,78288740.0,75,72,4
5574,138,78292193.0,18,1,0
5575,6,78297352.0,1,0,0
5576,26,78308378.0,1,0,0
5577,106,78313400.0,2,0,0
5578,4,78315971.0,3,0,0
5579,6,78316919.0,0,0,0
5580,101,78323168.0,0,0,0
5581,101,78329961.0,1,0,0
5582,35,78330437.0,27,0,0
5583,101,78330658.0,1,3,0
5584,106,78332712.0,5,0,0
5585,101,78336379.0,1,0,0
5586,1,78344992.0,1,0,0
5587,101,78360000.0,0,0,0
5588,116,78391312.0,9,4,0
5591,101,78394787.0,1,6,0
5592,23,78399320.0,2,0,0
5593,1,78411183.0,0,0,0
5594,2091,78417079.0,233,2923,14
5595,126,78417521.0,4,1,0
5597,138,78424737.0,12,35,0
5598,101,78425175.0,0,0,0
5600,1,78430807.0,2,0,0
5601,6,78434481.0,0,0,0
5602,101,78456250.0,0,0,0
5603,101,78483131.0,0,0,0
5604,101,78500386.0,2,0,0
5605,113,78509633.0,1,0,0
5607,159,78510469.0,7,1,0
5608,11,78511415.0,1,0,0
5609,26,78513454.0,4,0,0
5611,101,78562065.0,0,0,0
5612,16,78567277.0,3,0,0
5614,1,78573582.0,0,0,0
5615,218,78585657.0,15,0,0
5617,186,78589721.0,15,2,0
5618,197,78597537.0,15,14,0
5619,1,78609766.0,0,0,0
5621,101,78636745.0,0,0,0
5623,1,78651284.0,2,0,0
5624,101,78658215.0,0,1,0
5625,16,78658874.0,6,0,0
5626,21,78663658.0,9,0,0
5627,114,78668916.0,9,1,0
5628,116,78669358.0,12,2,0
5629,101,78670877.0,5,3,0
5630,101,78673849.0,1,2,0
5631,13,78679792.0,1,0,0
5632,1,78684946.0,5,0,0
5633,1,78687907.0,0,0,0
5634,16,78688080.0,1,0,0
5635,208,78691839.0,18,28,0
5636,113,78704870.0,3,1,0
5638,46,78710704.0,5,4,0
5639,101,78713540.0,2,0,0
5640,1,78721689.0,0,0,0
5641,226,78722654.0,30,15,0
5642,108,78727292.0,2,0,0
5643,1,78736574.0,0,0,0
5645,101,78756189.0,10,3,0
5646,229,78756635.0,10,57,0
5647,97,78757441.0,56,0,0
5648,101,78761308.0,0,0,0
5650,101,78767640.0,2,0,0
5651,128,78767752.0,2,0,0
5652,26,78769922.0,2,0,0
5653,108,78782825.0,4,0,0
5654,421,78785027.0,96,1,0
5655,101,78789179.0,0,0,0
5656,1,78792420.0,1,0,0
5657,16,78794406.0,16,1,0
5659,186,78797377.0,14,0,0
5661,126,78819308.0,8,1,0
5662,1,78822162.0,1,0,0
5664,101,78825697.0,1,0,0
5666,21,78802579.0,9,0,0
5667,101,78844539.0,0,0,0
5669,111,78851748.0,3,0,0
5671,135,78871411.0,4,1,0
5672,18,78874779.0,8,0,0
5674,71,78884245.0,6,0,0
5675,1,78887342.0,0,0,0
5676,75,78888262.0,21,1,0
5678,101,78891825.0,0,0,0
5679,103,78907448.0,0,12,0
5680,1,78910470.0,4,0,0
5681,101,78912170.0,0,0,0
5682,16,78918995.0,5,0,0
5683,138,78919757.0,7,0,0
5685,101,78928862.0,1,0,0
5686,6,78929267.0,1,0,0
5687,108,78932635.0,3,2,0
5688,106,78939019.0,1,0,0
5689,126,78939210.0,11,0,1
5690,1,78939748.0,2,0,0
5691,133,78948160.0,13,1,0
5692,16,78953904.0,1,0,0
5693,1,78954765.0,0,0,0
5694,101,78957339.0,1,0,0
5695,176,78967499.0,20,11,0
5696,373,78981547.0,43,11,0
5697,11,78983864.0,7,0,0
5698,103,78988723.0,0,1,0
5700,101,78989364.0,0,0,0
5701,101,78993037.0,2,1,0
5702,1,78993577.0,0,0,0
5704,101,78997853.0,1,0,0
5705,176,78999424.0,12,6,0
5706,98,79000274.0,21,1,0
5707,101,79004340.0,1,0,0
5708,131,79014248.0,7,1,0
5709,101,79017128.0,0,0,0
5710,11,79020202.0,0,0,0
5711,21,79022075.0,0,0,0
5712,11,79030987.0,0,0,0
5713,6,79033715.0,2,0,0
5714,16,79043761.0,0,0,0
5715,101,79055827.0,3,0,0
5716,8,79070939.0,17,0,0
5717,101,79104946.0,2,0,0
5718,26,79116988.0,2,0,0
5720,101,79135963.0,1,1,0
5721,1,79162345.0,0,0,0
5724,11,79187036.0,0,0,0
5725,23,79200633.0,7,1,0
5726,101,79202788.0,8,1,0
5727,21,79216746.0,2,0,0
5728,101,79223120.0,0,2,0
5729,414,79236436.0,67,15,5
5730,116,79252149.0,1,0,0
5731,101,79254006.0,0,27,0
5734,101,79270511.0,1,0,0
5735,101,79272886.0,2,1,0
5736,116,79273803.0,1,3,0
5737,1,79280922.0,0,0,0
5738,125,79287372.0,58,0,0
5739,15236,79288304.0,2252,705,16
5740,33,79290315.0,4,0,0
5742,101,79296293.0,3,9,0
5744,105,79300815.0,5,52,0
5748,101,79327736.0,0,0,0
5749,101,79342950.0,1,0,0
5750,61,79349996.0,3,4,0
5751,101,79350992.0,0,3,0
5753,1,79366090.0,0,0,0
5754,131,79367556.0,17,7,0
5755,140,79370861.0,24,2,0
5756,101,79380378.0,0,0,0
5758,101,79388818.0,7,2,0
5759,1,79391996.0,0,0,0
5760,1,79397266.0,0,0,0
5761,106,79400027.0,3,0,0
5762,1,79425411.0,0,0,0
5763,146,79439946.0,11,6,0
5764,446,79444777.0,77,20,0
5765,11,79447066.0,15,0,0
5766,116,79447832.0,1,0,0
5767,98,79448411.0,6,0,0
5768,26,79451894.0,1,4,0
5770,101,79453181.0,0,0,0
5771,23,79297218.0,6,0,0
5772,101,79456526.0,1,0,0
5773,31,79457028.0,9,0,0
5774,121,79462802.0,5,1,0
5775,118,79465356.0,8,0,0
5776,11,79466411.0,2,0,0
5777,6,79475387.0,1,0,0
5778,1,79500223.0,1,0,0
5779,101,79509905.0,3,0,0
5780,101,79515925.0,1,1,0
5781,104,79526308.0,34,0,0
5783,6,79536271.0,0,0,0
5784,1,79549067.0,1,0,0
5785,150,79568422.0,7,6,0
5786,101,79588146.0,0,0,0
5788,1,79589581.0,0,0,0
5789,109,79594081.0,5,1,0
5790,101,79600340.0,1,25,0
5791,1,79609606.0,0,0,0
5792,1053,55738611.0,166,0,0
5793,281,52961628.0,36,3,0
5794,101,79613785.0,0,2,0
5795,452,79621329.0,58,152,0
5796,101,79621611.0,1,31,0
5797,11,79628285.0,6,0,0
5799,11,79630805.0,1,0,0
5800,101,79633999.0,0,0,0
5802,28,79644267.0,1,0,0
5803,101,79648482.0,1,1,0
5804,1,79650023.0,2,0,0
5805,58,79695754.0,4,0,0
5806,101,79703821.0,21,0,0
5808,105,79709779.0,24,4,0
5810,101,79713847.0,1,1,0
5811,101,79714586.0,0,0,0
5812,101,79715163.0,5,5,0
5815,1,79732621.0,2,0,0
5816,21,79733158.0,0,0,0
5817,101,79734148.0,1,0,0
5818,1,79735766.0,0,0,0
5819,1,79739899.0,1,0,0
5820,118,79747705.0,4,9,0
5822,21,79767403.0,3,0,0
5823,101,79768274.0,3,1,0
5824,131,79781275.0,4,12,0
5825,23,79786171.0,25,1,0
5826,101,79791937.0,0,13,0
5827,123,79805696.0,5,2,0
5828,101,79807127.0,2,2,0
5829,2452,79822339.0,199,242,4
5830,1,79828255.0,0,0,0
5832,477,79844348.0,65,4,0
5833,101,79848543.0,0,0,0
5834,101,79861940.0,5,0,0
5835,133,79863173.0,5,1,0
5836,11489,79863874.0,1319,683,18
5837,754,79876077.0,74,28,0
5838,8,79879739.0,0,0,0
5839,108,79884284.0,6,0,0
5841,146,79900492.0,2,2,0
5842,101,79900577.0,1,0,0
5843,101,79906088.0,1,1,0
5844,1,79908281.0,1,0,0
5845,9,79908771.0,2,0,0
5846,101,79909704.0,1,1,0
5848,23,79916120.0,1,0,0
5849,21,79919974.0,3,0,0
5852,101,79927253.0,2,0,0
5853,16,79940781.0,3,0,0
5854,101,79951009.0,1,0,0
5855,6,79955181.0,13,0,0
5857,106,79975275.0,6,0,0
5858,1,79979823.0,0,0,0
5859,139,79980627.0,3,8,0
5860,123,79982703.0,13,1,0
5861,101,79983318.0,4,0,0
5862,4546,79991897.0,361,201,2
5863,101,79995454.0,4,16,0
5864,549,80001467.0,105,40,1
5865,73,80027239.0,12,3,0
5867,1,80080141.0,0,0,0
5868,101,80084889.0,0,0,0
5869,101,80094342.0,6,0,0
5870,101,80105711.0,2,12,0
5871,111,80105878.0,18,17,0
5872,101,80115931.0,1,0,0
5873,1,80123504.0,1,0,0
5874,101,80128030.0,1,0,0
5875,11,80130128.0,5,0,0
5876,1,80138192.0,1,0,0
5877,101,80138480.0,2,0,0
5878,101,80139240.0,7,0,0
5879,101,80142080.0,4,38,0
5880,603,80142836.0,98,67,0
5881,21,80142914.0,16,0,0
5884,11,80148672.0,4,0,0
5885,21,80153970.0,5,0,0
5886,1,80155270.0,0,0,0
5887,46,80155271.0,9,0,0
5888,101,80167004.0,0,0,0
5889,16,80170234.0,6,0,0
5890,3,80171044.0,6,0,0
5891,103,80178924.0,1,0,0
5892,256,80180523.0,17,10,0
5893,211,80192718.0,17,0,0
5894,1,80200253.0,7,0,0
5895,101,80229647.0,1,0,0
5896,128,80231880.0,7,1,0
5897,101,80241925.0,3,0,0
5899,1,80264188.0,0,0,0
5900,101,80266716.0,2,0,0
5902,81,80284246.0,5,0,0
5903,14,80295005.0,3,0,0
5904,1,80303932.0,1,0,0
5905,32,80307267.0,16,0,0
5906,1,80312901.0,0,0,0
5907,162,76450055.0,66,3,0
5908,28,80329327.0,1,0,0
5909,118,80331088.0,3,0,0
5910,101,80331942.0,0,0,0
5911,1,80332042.0,1,0,0
5912,101,80334167.0,0,0,0
5913,130,80334193.0,3,0,0
5914,101,80337734.0,0,0,0
5915,126,80343296.0,3,0,0
5916,6,80344967.0,2,0,0
5917,11,80374935.0,6,0,0
5918,95,80376275.0,5,1,0
5919,497,80380934.0,55,14,2
5920,23,80388933.0,2,0,0
5921,70,80403624.0,19,2,0
5923,123,80415648.0,12,10,0
5924,101,80417623.0,1,2,0
5926,56,80421686.0,16,0,0
5927,306,80436810.0,7,3,0
5928,101,80443106.0,0,4,0
5929,1,80470778.0,1,0,0
5930,101,80478561.0,10,0,0
5931,228,80484080.0,34,13,0
5932,206,80485313.0,9,4,0
5933,21,80492403.0,7,0,0
5935,136,80503043.0,10,3,0
5936,156,80505663.0,30,0,0
5937,101,80520398.0,3,0,0
5939,101,80532923.0,1,0,0
5940,1,80535984.0,8,0,0
5941,116,80536750.0,2,4,0
5942,101,80546275.0,2,0,0
5944,101,80565751.0,0,0,0
5945,16,80568983.0,3,0,0
5946,311,80573955.0,36,17,1
5947,106,80576086.0,0,0,0
5949,11,80578841.0,50,0,0
5950,11,80583509.0,7,0,0
5951,108,80584606.0,3,3,0
5953,123,80584929.0,10,3,0
5954,101,80589186.0,7,0,0
5955,16,80606826.0,0,0,0
5956,1,80619028.0,0,0,0
5957,1,80621586.0,0,0,0
5958,101,80623093.0,0,0,0
5959,101,80633138.0,14,48,0
5960,1,80641637.0,0,0,0
5961,1,80641775.0,0,0,0
5962,31,80646671.0,13,0,0
5963,23,80653524.0,10,0,0
