1537867,100630980.0,25946,26294,1
1537884,100633027.0,26237,20945,1
1538361,100655309.0,26293,25387,1
1538698,100676302.0,26339,26329,1
1538724,100676350.0,26329,26339,1
1538859,100681440.0,26345,26060,1
1538919,100682166.0,26345,15347,1
1539146,100700837.0,26294,4023,1
1539244,100705010.0,26352,2691,1
1539271,100709399.0,26261,423,1
1539379,100714779.0,26323,25381,1
1539381,100715478.0,26360,19667,1
1539542,100721048.0,25451,26110,1
1539543,100721095.0,26110,25451,1
1539631,100726401.0,26345,9240,1
1539774,100734187.0,26383,220,1
1540132,100760570.0,26390,1848,1
1540184,100763348.0,24960,26396,1
1541116,100812149.0,26430,13858,1
1541569,100837218.0,26417,10,1
1541570,100837218.0,26417,203,1
1541991,100869269.0,26436,7,1
1542239,100887759.0,26450,2356,1
1542548,100905395.0,26471,26465,1
1542591,100908494.0,26475,26431,1
1543050,100941743.0,26465,26471,1
1544672,101046797.0,26529,17724,1
1544700,101049383.0,26537,11602,1
1544802,101052306.0,26508,26352,1
1545072,101063484.0,26505,2067,1
1545073,101063484.0,26505,5135,1
1545076,101063740.0,26505,3466,1
1546319,101131087.0,26326,13984,1
1546402,101137661.0,26606,24257,1
1546526,101140372.0,26578,19538,1
1546619,101147861.0,26614,26329,1
1546620,101147861.0,26614,26339,1
1547983,101216644.0,26674,18887,1
1548390,101228194.0,25623,18576,1
1548815,101246459.0,26712,26585,1
1548841,101247805.0,26656,5235,1
1549317,101273466.0,26733,2492,1
1549518,101283040.0,26741,26247,1
1549605,101288976.0,26735,19591,1
1549610,101291416.0,1998,1149,1
1550011,101311005.0,26764,20416,1
1550012,101311005.0,26764,6353,1
1550013,101311005.0,26764,539,1
1550014,101311005.0,26764,2619,1
1550287,101320561.0,26769,13873,1
1550478,101325814.0,26660,125,1
1550646,101335194.0,26748,14140,1
1551059,101367313.0,6514,26402,1
1551342,101382301.0,26815,18621,1
1551642,101398696.0,26829,17215,1
1552433,101435940.0,26863,18621,1
1552900,101470063.0,26529,3466,1
1553948,101564151.0,26902,2828,1
1554246,101577807.0,26916,21875,1
1555561,101649381.0,26961,2611,1
1555762,101656344.0,26958,13382,1
1555881,101660793.0,26930,3559,1
1556105,101667063.0,26974,1324,1
1556215,101669886.0,26978,13314,1
1556216,101669886.0,26978,14585,1
1556470,101682057.0,20904,13784,1
1556471,101682057.0,20904,15526,1
1556519,101687475.0,26988,12174,1
1556986,101714313.0,26994,10719,1
1557128,101719426.0,26994,24705,1
1557602,101739947.0,27032,27030,1
1558277,101762700.0,27057,1667,1
1558546,101784339.0,27069,2492,1
1559082,101818333.0,27080,2038,1
1559083,101818333.0,27080,12869,1
1559453,101836293.0,27103,26914,1
1559898,101853458.0,27136,6619,1
1559960,101856545.0,27138,19567,1
1560093,101864433.0,27146,4551,1
1560285,101874402.0,27137,23617,1
1560286,101874402.0,27137,24061,1
1561306,101928217.0,27146,24562,1
1561512,101937442.0,27189,17800,1
1562186,101971068.0,27205,3730,1
1562187,101971083.0,27215,24222,1
1563452,102031091.0,27279,17438,1
1563622,102047208.0,27211,2628,1
1563680,102049806.0,27146,27254,1
1564313,102087170.0,18033,19590,1
1565654,102177783.0,27341,27146,1
1565808,102186021.0,27351,13478,1
1566249,102211471.0,27323,6252,1
1566258,102212183.0,14752,27033,1
1567168,102260427.0,27396,27248,1
1568198,102295684.0,27146,423,1
1568236,102297483.0,27429,25611,1
1568499,102310263.0,27428,3559,1
1569808,102371808.0,27465,26842,1
1569873,102376543.0,27492,27442,1
1570047,102383787.0,27502,15971,1
1570373,102407974.0,27506,24082,1
1570669,102418360.0,27511,26650,1
1570680,102419214.0,27500,27512,1
1570829,102428006.0,27508,21429,1
1570843,102429660.0,27553,421,1
1570844,102429660.0,27553,25632,1
1570845,102429660.0,27553,614,1
1570873,102430121.0,27553,10532,1
1571051,102436277.0,27558,5250,1
1571541,102459732.0,25221,16921,1
1572725,102520403.0,27626,27554,1
1572831,102523107.0,27554,6067,1
1572832,102523107.0,27554,11109,1
1573600,102542965.0,27703,27622,1
1573924,102565068.0,27724,11009,1
1574444,102598542.0,27730,26537,1
1574707,102609930.0,27730,11602,1
1575218,102627361.0,27721,20452,1
1575219,102627361.0,27721,22066,1
1575282,102628557.0,7542,1692,1
1575283,102628557.0,7542,8446,1
1575357,102631538.0,22489,2492,1
1575379,102632656.0,27786,10382,1
1575653,102648678.0,27813,27589,1
1576022,102677754.0,27830,22494,1
1576263,102693558.0,25668,20825,1
1576473,102703464.0,27826,16608,1
1576550,102708275.0,11609,373,1
1577581,102786073.0,27876,27786,1
1577903,102800974.0,26293,5056,1
1577937,102806465.0,27898,27908,1
1578063,102815861.0,27908,17800,1
1578483,102842165.0,27309,15979,1
1578927,102861495.0,27928,4517,1
1579401,102888416.0,27951,298,1
1579461,102889990.0,27976,26924,1
1580276,102945523.0,28012,23117,1
1580359,102947326.0,28003,24244,1
1580360,102947326.0,28003,6033,1
1580361,102947326.0,28003,12498,1
1580677,102959299.0,27976,11707,1
1580719,102960713.0,28035,22718,1
1580729,102961891.0,28027,16921,1
1580941,102966699.0,28029,27833,1
1580944,102967081.0,28045,26252,1
1580946,102967161.0,28045,26054,1
1581021,102973606.0,28011,21896,1
1581100,102977126.0,28006,27958,1
1581907,103025805.0,27942,9276,1
1582008,103031905.0,28006,17495,1
1582012,103032122.0,28099,16951,1
1582230,103036942.0,24755,26972,1
1582441,103046568.0,28115,12742,1
1582878,103068545.0,20514,9667,1
1582879,103068545.0,20514,6275,1
1582880,103068869.0,9667,20514,1
1582885,103068926.0,9667,24398,1
1582990,103070865.0,28139,7357,1
1582991,103070865.0,28139,26176,1
1583574,103105790.0,28167,17696,1
1583603,103106195.0,28168,27936,1
1583759,103112846.0,26635,27946,1
1583910,103121073.0,28180,1519,1
1584029,103125957.0,28183,18030,1
1584569,103153226.0,28199,16467,1
1584828,103165667.0,13193,26858,1
1584909,103170389.0,28242,28086,1
1584964,103172131.0,28183,6,1
1585150,103188086.0,27936,1519,1
1585181,103189475.0,28247,28199,1
1585506,103204403.0,28257,4220,1
1585569,103204869.0,28257,16717,1
1585698,103215326.0,28254,3559,1
1585699,103215326.0,28254,13314,1
1586094,103229091.0,28234,1818,1
1587105,103302947.0,28292,12232,1
1587261,103312867.0,27833,28029,1
1587587,103333006.0,28338,20534,1
1587595,103334443.0,28349,21164,1
1587649,103335661.0,28349,28199,1
1587677,103338584.0,28316,8844,1
1589143,103423110.0,28431,21809,1
1589331,103438532.0,28437,1576,1
1590448,103483077.0,28474,14500,1
1590449,103483263.0,28474,27257,1
1590696,103486535.0,28443,53,1
1590786,103491688.0,28492,10017,1
1591074,103510442.0,28486,5250,1
1591704,103550552.0,27882,19788,1
1592220,103572530.0,28537,7620,1
1592525,103591206.0,631,27976,1
1592526,103591206.0,631,11707,1
1592790,103602363.0,28574,20452,1
1592791,103602363.0,28574,22066,1
1592828,103603673.0,28574,24827,1
1592829,103603673.0,28574,28011,1
1592890,103605751.0,28581,15664,1
1593365,103632802.0,28587,4360,1
1593659,103639189.0,28406,14578,1
1593664,103639511.0,28512,8817,1
1593734,103640882.0,28608,26660,1
1593930,103646737.0,28605,21298,1
1594083,103652914.0,11233,28566,1
1594254,103660665.0,28633,9220,1
1594255,103660933.0,28601,2492,1
1594489,103670990.0,28637,27313,1
1594588,103688123.0,28649,16760,1
1595231,103727576.0,28664,5278,1
1595232,103727576.0,28664,2730,1
1595356,103731653.0,28671,27976,1
1595503,103736233.0,631,26450,1
1595504,103736506.0,28649,9751,1
1596121,103759542.0,28695,22902,1
1596422,103787121.0,28664,28161,1
1596581,103792638.0,28653,9003,1
1597108,103811793.0,28730,11009,1
1597109,103812079.0,28730,27724,1
1597110,103812079.0,28730,5450,1
1597214,103813869.0,28515,28656,1
1597357,103818036.0,28730,28474,1
1597533,103822967.0,28743,15070,1
1597632,103827533.0,28730,4901,1
1597633,103827533.0,28730,4964,1
1597897,103844303.0,28601,10095,1
1597898,103844303.0,28601,11141,1
1597899,103844303.0,28601,1266,1
1598912,103911648.0,28366,11009,1
1598949,103916178.0,28366,20836,1
1599203,103929896.0,28769,7308,1
1599920,103988158.0,28815,28787,1
1600395,104005510.0,28775,28737,1
1601472,104065884.0,28842,28474,1
1601785,104079544.0,28850,28873,1
1603485,104170502.0,28941,5015,1
1603486,104170502.0,28941,28730,1
1603862,104184242.0,28957,28688,1
1603863,104184394.0,28957,5135,1
1605099,104244374.0,28993,18603,1
1606752,104314793.0,29068,2717,1
1607168,104332623.0,29031,28942,1
1607205,104334026.0,16628,22718,1
1607278,104336443.0,29096,3463,1
1607323,104338846.0,29096,26842,1
1607371,104340867.0,26839,17167,1
1607612,104357816.0,29116,28431,1
1607660,104360837.0,29121,17537,1
1608162,104393294.0,27055,29133,1
1608185,104394000.0,29134,29133,1
1608619,104408277.0,29137,28996,1
1608695,104418639.0,27399,28658,1
1609342,104444138.0,29168,18797,1
1609343,104444138.0,29168,10433,1
1610052,104491634.0,29185,13314,1
1610054,104492044.0,29114,3685,1
1610055,104492044.0,29114,11691,1
1610120,104495492.0,29190,26624,1
1611073,104559976.0,28715,17495,1
1611267,104573848.0,29238,28338,1
1611376,104578716.0,29243,29220,1
1611512,104588621.0,29253,11887,1
1611538,104589199.0,29176,12118,1
1613853,104701599.0,29281,29052,1
1613913,104704720.0,29268,8844,1
1614084,104715592.0,29292,23210,1
1614182,104722676.0,29332,1815,1
1614213,104724286.0,29354,27212,1
1614405,104735026.0,29361,14905,1
1614604,104742591.0,29367,14226,1
1614806,104756540.0,29380,29356,1
1614974,104762919.0,29356,17537,1
1615046,104763839.0,29386,114,1
1615732,104781252.0,29415,25827,1
1615845,104786124.0,29429,29038,1
1616464,104816909.0,29449,11050,1
1616894,104844501.0,29456,8242,1
1617154,104856374.0,29121,25470,1
1617411,104867649.0,29437,6021,1
1617791,104888898.0,29520,5450,1
1617834,104890395.0,29446,18004,1
1619051,104952325.0,29585,4211,1
1620088,105008739.0,29459,27873,1
1620165,105016515.0,23025,23417,1
1620190,105018674.0,29596,23417,1
1620248,105021711.0,29590,27748,1
1620386,105029299.0,29636,29563,1
1620622,105035407.0,29646,22,1
1620648,105035651.0,29646,27589,1
1620758,105039194.0,29637,16665,1
1620776,105040806.0,29617,26556,1
1620777,105040890.0,26556,29617,1
1621907,105128203.0,24689,16390,1
1622251,105154634.0,29673,29612,1
1622435,105165440.0,29713,18058,1
1622436,105165440.0,29713,15102,1
1622636,105185092.0,29713,18082,1
1622787,105193461.0,29731,12053,1
1622788,105193461.0,29731,29709,1
1622789,105193461.0,29731,22468,1
1622790,105193461.0,29731,12945,1
1622791,105193461.0,29731,29636,1
1623008,105210287.0,27698,29617,1
1623077,105212256.0,29731,2492,1
1623154,105219641.0,29731,22957,1
1623199,105220800.0,29731,29563,1
1623637,105261913.0,29758,29542,1
1624005,105277768.0,29759,13494,1
1624077,105283348.0,13347,13307,1
1624200,105290293.0,28511,2957,1
1624201,105290293.0,28511,13494,1
1624276,105292746.0,29781,13267,1
1624469,105302018.0,29786,19532,1
1624470,105302018.0,29786,1459,1
1624471,105302018.0,29786,8738,1
1624512,105304739.0,29786,9931,1
1624982,105335132.0,29811,21530,1
1625125,105346058.0,29760,28852,1
1625133,105346748.0,29760,20802,1
1625175,105347890.0,29815,29611,1
1625341,105357635.0,29781,19216,1
1625346,105357946.0,29646,29682,1
1625797,105375899.0,29835,22,1
1625798,105375899.0,29835,20558,1
1626180,105394902.0,29851,20836,1
1626326,105403696.0,29860,7882,1
1626529,105419864.0,29869,4364,1
1626629,105431076.0,29757,12386,1
1627092,105453527.0,29890,7200,1
1627093,105453527.0,29890,9501,1
1627094,105453527.0,29890,4220,1
1627104,105453768.0,29828,26413,1
1627195,105457099.0,29902,7004,1
1627250,105457788.0,29905,7004,1
1627277,105457966.0,29902,29905,1
1627279,105457982.0,29905,29902,1
1627315,105458363.0,29906,22945,1
1627637,105470915.0,29912,29882,1
1628166,105512918.0,29944,18819,1
1628384,105523351.0,29957,3734,1
1629123,105550461.0,29957,726,1
1629223,105551875.0,29990,175,1
1629400,105560669.0,27625,19761,1
1629424,105561981.0,29907,7959,1
1629429,105561992.0,29995,24047,1
1629457,105562385.0,30013,29906,1
1629636,105566412.0,29984,18905,1
1629674,105569096.0,29889,29962,1
1629675,105569126.0,29962,29889,1
1629971,105584449.0,28845,16665,1
1630021,105587012.0,30041,22718,1
1630119,105591208.0,29853,3734,1
1630286,105603107.0,30033,29876,1
1630736,105628192.0,29957,4364,1
1630798,105629729.0,30059,2715,1
1630936,105634935.0,30072,13054,1
1631160,105644286.0,30082,12645,1
1631161,105644286.0,30082,17633,1
1631162,105644286.0,30082,19173,1
1631163,105644286.0,30082,10450,1
1631286,105656461.0,23963,20613,1
1631717,105695293.0,30119,22804,1
1631718,105695293.0,30119,5457,1
1631753,105696773.0,30126,29158,1
1631957,105709705.0,30129,7815,1
1631958,105709705.0,30129,6,1
1632085,105720145.0,30129,25713,1
1632086,105720145.0,30129,6538,1
1632103,105720780.0,30129,27495,1
1632246,105737457.0,30156,12842,1
1632274,105741182.0,30156,29713,1
1632415,105750145.0,30159,25890,1
1633136,105802922.0,30156,30159,1
1633213,105809330.0,30170,28730,1
1633214,105809330.0,30170,5015,1
1633346,105818189.0,30190,13784,1
1634201,105871977.0,30196,13086,1
1634435,105880607.0,30236,6022,1
1635459,105911986.0,30270,29190,1
1635473,105913064.0,30169,30275,1
1635801,105931446.0,16985,23142,1
1635802,105931446.0,16985,26300,1
1635803,105931446.0,16985,23617,1
1635807,105932594.0,30282,3734,1
1635880,105936754.0,18379,11707,1
1635909,105937622.0,30277,30043,1
1636028,105951601.0,30294,29486,1
1636203,105962639.0,30303,30294,1
1636433,105972731.0,30309,26916,1
1636434,105972884.0,30309,19576,1
1636591,105979120.0,30309,29713,1
1636706,105982830.0,30319,1447,1
1636744,105984550.0,30319,6795,1
1637672,106044367.0,30359,30343,1
1638140,106058529.0,30369,6493,1
1638141,106058529.0,30369,23692,1
1638224,106061065.0,30363,14500,1
1638608,106073780.0,30388,6127,1
1638836,106083425.0,30279,30411,1
1638976,106090527.0,30418,6187,1
1639345,106114828.0,30428,1815,1
1639439,106123258.0,30415,6989,1
1639510,106127191.0,30432,1850,1
1639715,106142466.0,30441,8774,1
1639716,106142466.0,30441,9062,1
1640034,106150898.0,30460,30448,1
1640257,106159751.0,30460,29986,1
1640266,106161368.0,30468,13690,1
1640446,106168392.0,30476,14558,1
1640654,106174042.0,30377,22184,1
1640655,106174042.0,30377,30369,1
1640725,106179496.0,30483,7774,1
1640726,106179496.0,30483,6762,1
1641603,106220438.0,30514,373,1
1641739,106227101.0,30525,15307,1
1641916,106232401.0,30528,29380,1
1641917,106232434.0,30528,7165,1
1641918,106232434.0,30528,421,1
1641919,106232434.0,30528,223,1
1642029,106238132.0,421,29380,1
1642035,106238453.0,30525,8135,1
1643194,106320006.0,12320,29905,1
1643722,106356980.0,30599,2628,1
1643723,106356980.0,30599,27211,1
1644075,106389859.0,30597,30236,1
1644076,106389899.0,30597,6022,1
1644327,106409808.0,22764,7977,1
1644532,106420802.0,30592,12128,1
1645234,106469021.0,30653,15011,1
1646071,106499102.0,28566,11233,1
1646410,106516028.0,30687,27288,1
1646411,106516028.0,30687,6851,1
1646419,106516824.0,30680,30075,1
1646646,106530192.0,30684,26020,1
1646809,106540789.0,30717,29713,1
1647562,106579928.0,30686,16390,1
1647643,106583952.0,30728,726,1
1647822,106591925.0,30728,26950,1
1648021,106602441.0,30757,22406,1
1648133,106607304.0,30771,30763,1
1648159,106607385.0,30763,30771,1
1648764,106642781.0,30708,30490,1
1649171,106665217.0,30771,30643,1
1649176,106665827.0,30801,27803,1
1650012,106706993.0,30835,726,1
1650332,106724598.0,30781,30838,1
1650526,106738921.0,30863,12251,1
1650554,106739191.0,30864,25007,1
1651735,106782471.0,30889,3947,1
1651755,106784119.0,30900,11209,1
1652056,106801533.0,30907,27033,1
1652057,106801533.0,30907,9833,1
1652553,106828090.0,30930,30835,1
1652683,106830316.0,30918,18789,1
1652844,106834469.0,26556,30877,1
1653186,106850760.0,30946,30607,1
1653228,106851990.0,30936,3024,1
1653229,106851990.0,30936,11182,1
1653750,106878301.0,23536,14059,1
1654590,106932255.0,30982,7977,1
1654680,106936241.0,30976,26994,1
1654708,106936326.0,26993,20836,1
1655151,106972824.0,31002,22212,1
1655152,106972824.0,31002,15287,1
1655989,107018791.0,31034,30842,1
1656274,107034374.0,31036,17706,1
1657447,107104898.0,31080,30970,1
1657753,107118622.0,31015,1807,1
1658547,107169833.0,31121,30720,1
1658791,107181563.0,31129,12681,1
1658924,107187031.0,31115,29364,1
1659918,107214638.0,31139,30615,1
1660671,107254374.0,31204,29690,1
1661749,107295457.0,31139,97,1
1662728,107359871.0,31284,14002,1
1663456,107385695.0,1386,305,1
1663623,107393651.0,26886,31177,1
1663721,107399475.0,31327,29176,1
1664023,107419323.0,27185,29781,1
1664120,107424910.0,31333,30743,1
1664522,107437938.0,27185,27724,1
1666131,107499052.0,31416,31366,1
1666482,107527848.0,31430,11009,1
1666546,107530912.0,31430,27724,1
1666949,107560353.0,31450,31442,1
1667261,107582463.0,31455,29981,1
1667265,107582590.0,31413,22572,1
1667318,107584059.0,31459,14697,1
1667545,107598438.0,31459,31366,1
1667729,107617066.0,31442,29981,1
1667880,107628137.0,31413,2492,1
1667927,107635267.0,31470,31275,1
1667967,107641693.0,29705,8021,1
1668117,107656020.0,31413,27553,1
1668207,107664546.0,31440,21896,1
1668972,107702427.0,31501,31352,1
1669213,107712059.0,31519,1807,1
1669275,107713690.0,31374,27313,1
1670602,107788037.0,31532,22842,1
1671001,107804585.0,31532,22184,1
1671024,107807115.0,31486,20553,1
1671270,107812048.0,31589,13314,1
1671411,107817035.0,31597,21809,1
1671460,107818348.0,31598,97,1
1672016,107848659.0,31605,25738,1
1672017,107848659.0,31605,2492,1
1672706,107889125.0,31605,298,1
1672803,107894538.0,31597,20523,1
1672814,107895728.0,31624,31190,1
1673431,107936578.0,31670,8300,1
1673489,107939796.0,31666,16121,1
1673522,107941045.0,31672,1444,1
1673525,107942004.0,31672,30728,1
1673725,107954235.0,31290,4298,1
1673729,107954433.0,31679,24681,1
1673791,107955757.0,31115,7774,1
1674387,107972046.0,31705,4551,1
1674526,107974640.0,31705,18896,1
1674527,107974640.0,31705,1194,1
1674795,107981729.0,31723,31690,1
1674823,107982034.0,31723,29731,1
1674824,107982034.0,31723,2492,1
1675028,107990763.0,31735,31597,1
1675672,108034729.0,31755,28671,1
1675673,108034729.0,31755,29190,1
1675961,108045628.0,31755,30141,1
1676550,108067520.0,31804,31771,1
1676621,108071884.0,31803,4040,1
1676622,108071985.0,31803,8225,1
1677150,108118551.0,31780,5774,1
1677400,108130335.0,31841,1580,1
1677419,108131346.0,31828,11800,1
1677441,108131906.0,31828,15776,1
1677477,108133477.0,31841,25605,1
1677664,108140837.0,31818,7357,1
1677935,108166495.0,2563,26833,1
1679144,108280365.0,31908,22569,1
1679499,108305386.0,30397,4700,1
1679555,108307121.0,31768,4997,1
1679556,108307121.0,31768,20441,1
1679557,108307121.0,31768,8557,1
1679586,108307419.0,30397,26485,1
1679962,108314367.0,19115,26833,1
1680077,108316925.0,27927,15565,1
1680078,108316925.0,27927,3810,1
1680079,108316925.0,27927,31292,1
1680096,108317697.0,26833,15979,1
1680130,108319007.0,31948,11372,1
1680131,108319007.0,31948,16331,1
1680201,108322689.0,31952,8251,1
1680383,108327899.0,31955,16390,1
1680572,108334288.0,31958,31690,1
1680786,108345682.0,2264,1848,1
1680787,108345682.0,2264,1822,1
1681181,108368369.0,31191,18873,1
1681509,108387261.0,32000,5450,1
1681563,108389044.0,32000,27724,1
1681564,108389044.0,32000,11009,1
1681650,108391966.0,31942,23399,1
1681840,108399590.0,32025,28671,1
1681851,108400071.0,2264,11609,1
1682174,108410818.0,32035,1174,1
1682362,108415284.0,32029,3200,1
1682363,108415284.0,32029,20836,1
1683193,108464236.0,32080,31679,1
1683264,108466263.0,31416,3479,1
1683766,108485422.0,32105,3730,1
1683804,108485717.0,32087,32094,1
1683831,108486955.0,32094,32087,1
1683899,108489294.0,32106,32025,1
1683998,108493220.0,32123,31984,1
1684025,108493272.0,32099,17173,1
1684091,108496192.0,32125,21152,1
1684338,108503652.0,32134,30643,1
1684394,108505281.0,32103,32133,1
1684832,108535620.0,32139,30691,1
1684882,108537546.0,27215,28199,1
1685004,108552520.0,32155,11602,1
1685328,108567008.0,31800,170,1
1685379,108569395.0,32174,2691,1
1685788,108583098.0,26194,16533,1
1685810,108586006.0,32186,32106,1
1685826,108586559.0,32186,26608,1
1686092,108594172.0,32198,32056,1
1686258,108601197.0,32206,32175,1
1686584,108620789.0,32213,27798,1
1687097,108644997.0,32208,3466,1
1687098,108644997.0,32208,21736,1
1687697,108666742.0,32248,2962,1
1688807,108739136.0,32285,24022,1
1688808,108739136.0,32285,20523,1
1689155,108758601.0,32294,32272,1
1689156,108760301.0,32295,8662,1
1689265,108773427.0,32307,17109,1
1689385,108782377.0,32309,30585,1
1689899,108818377.0,32323,31366,1
1689974,108822228.0,32314,8088,1
1690071,108826020.0,32318,31036,1
1690338,108844097.0,31629,4544,1
1690353,108844235.0,31037,26623,1
1690644,108857633.0,15505,631,1
1690661,108859161.0,32319,9590,1
1690931,108881059.0,32319,1576,1
1690965,108881654.0,32314,10020,1
1691245,108897145.0,32310,9315,1
1691404,108906473.0,32377,32223,1
1691725,108919494.0,32318,15505,1
1691797,108924819.0,15318,27061,1
1691823,108925029.0,27237,27061,1
1691897,108929646.0,32389,20435,1
1691937,108930534.0,32405,2492,1
1692145,108941033.0,32389,27927,1
1692154,108942087.0,32389,10,1
1692332,108947667.0,32419,20523,1
1692541,108956017.0,32419,7261,1
1692872,108974860.0,32425,28251,1
1693132,108995581.0,32456,3463,1
1693304,108999866.0,32463,29563,1
1693313,109000168.0,32464,22718,1
1693885,109015955.0,32486,32389,1
1694202,109028468.0,32501,32463,1
1694391,109034516.0,7948,26176,1
1694412,109035111.0,32506,8318,1
1694439,109035359.0,32506,12715,1
1695127,109077935.0,32506,18480,1
1695156,109078843.0,32520,32531,1
1695360,109082788.0,32527,27436,1
1695748,109092324.0,32564,32498,1
1695764,109093389.0,32539,5171,1
1695765,109093389.0,32539,9062,1
1695791,109093486.0,32389,539,1
1695972,109101186.0,32571,7948,1
1696155,109110374.0,32581,32575,1
1696189,109112301.0,32582,32498,1
1696190,109112301.0,32582,32564,1
1696346,109123698.0,32584,16390,1
1696825,109152518.0,32585,24365,1
1697597,109187226.0,32629,32471,1
1697674,109188178.0,32641,30565,1
1697959,109192994.0,32650,26994,1
1698291,109207078.0,32669,31948,1
1698327,109207829.0,32659,19576,1
1698560,109216029.0,32649,7948,1
1699141,109251357.0,32632,32471,1
1699202,109255044.0,32673,28671,1
1699247,109255960.0,32694,23881,1
1699501,109263063.0,32702,5450,1
1699665,109266708.0,32702,32653,1
1700141,109308782.0,32471,20295,1
1700142,109308782.0,32471,22566,1
1700651,109341424.0,32727,32285,1
1700783,109345343.0,32730,18937,1
1701125,109362254.0,32725,32696,1
1701638,109388106.0,32767,31830,1
1702327,109443062.0,32706,26454,1
1702571,109454526.0,32770,24418,1
1702572,109454526.0,32770,9918,1
1702661,109458794.0,32794,206,1
1702664,109459054.0,32795,20836,1
1702962,109482659.0,32419,16390,1
1703098,109490222.0,32808,16390,1
1703099,109490298.0,32808,32419,1
1703119,109490911.0,32810,3466,1
1703227,109493993.0,32808,17331,1
1703449,109503873.0,32815,21494,1
1703617,109510806.0,32821,2748,1
1703668,109512074.0,32742,10363,1
1704366,109526711.0,32848,20523,1
1704367,109526711.0,32848,32419,1
1704682,109540189.0,32852,30361,1
1704691,109541442.0,32863,23,1
1705006,109561410.0,32870,31598,1
1705007,109561410.0,32870,24077,1
1705627,109595571.0,32813,8974,1
1705727,109599825.0,32716,32528,1
1705728,109599825.0,32716,32852,1
1705729,109599825.0,32716,32742,1
1705846,109605318.0,8071,27127,1
1706239,109615881.0,32896,2125,1
1706272,109617084.0,32893,20836,1
1706273,109617084.0,32893,32795,1
1706316,109618921.0,32706,26020,1
1706396,109621857.0,32936,1447,1
1707435,109673865.0,32970,30141,1
1707438,109674143.0,32971,32893,1
1707621,109682878.0,25848,31177,1
1707798,109688876.0,32982,17371,1
1707889,109690470.0,32919,75,1
1707976,109691845.0,33013,1735,1
1708567,109710450.0,33029,24607,1
1708725,109715163.0,33038,32471,1
1709903,109767096.0,33043,19891,1
1709904,109767096.0,33043,22680,1
1709946,109769286.0,33056,32864,1
1710110,109772413.0,33058,33050,1
1710213,109777009.0,33059,11009,1
1710214,109777009.0,33059,27724,1
1710317,109780244.0,33091,22718,1
1710455,109783199.0,33101,6493,1
1710586,109784968.0,362,2492,1
1710613,109785730.0,33098,3466,1
1710917,109794761.0,33108,5015,1
1711188,109799528.0,33133,9561,1
1711406,109808319.0,33103,33142,1
1711494,109819312.0,33148,17119,1
1711495,109819312.0,33148,31150,1
1711578,109824312.0,33150,22718,1
1711579,109824945.0,33127,3685,1
1712252,109854349.0,33172,20523,1
1712266,109854863.0,33173,31755,1
1712267,109854863.0,33173,30141,1
1712396,109857067.0,33156,29731,1
1712475,109858249.0,31150,17119,1
1712476,109858403.0,33172,32419,1
1712562,109860388.0,33175,5750,1
1712563,109860388.0,33175,3200,1
1712696,109865728.0,33189,33038,1
1712772,109866984.0,33189,32471,1
1712826,109869061.0,33193,28730,1
1712846,109869318.0,33197,421,1
1712847,109869318.0,33197,20040,1
1714430,109946918.0,33249,22718,1
1714431,109946918.0,33249,20553,1
1714485,109947041.0,33249,33150,1
1714721,109955414.0,33259,138,1
1714734,109956383.0,33262,575,1
1715006,109968826.0,33231,5015,1
1715017,109969389.0,33259,15456,1
1716097,110034802.0,32706,29017,1
1716509,110059449.0,33311,33193,1
1716802,110084016.0,33284,32246,1
1717132,110101361.0,21541,32322,1
1717446,110121025.0,33336,20452,1
1717447,110121025.0,33336,22066,1
1717448,110121025.0,33336,24827,1
1717449,110121025.0,33336,28574,1
1717450,110121025.0,33336,33059,1
1717828,110135856.0,33354,30159,1
1717902,110137664.0,33354,4364,1
1717956,110139797.0,33359,414,1
1718505,110163944.0,33365,5747,1
1718510,110164306.0,33370,298,1
1719171,110195694.0,33377,1459,1
1719181,110196356.0,33382,32025,1
1719182,110196356.0,33382,28671,1
1719708,110216212.0,33359,6538,1
1720263,110246199.0,33448,8276,1
1720324,110247108.0,33450,33448,1
1720375,110247241.0,33448,33450,1
1721056,110290227.0,33193,12262,1
1721124,110293927.0,33470,30387,1
1721217,110298058.0,33433,17773,1
1721218,110298058.0,33433,26702,1
1721219,110298058.0,33433,9131,1
1721455,110311483.0,33453,29367,1
1721500,110314936.0,33502,15427,1
1721630,110319411.0,25776,539,1
1721631,110319411.0,25776,23200,1
1721879,110331875.0,33519,3930,1
1722514,110373656.0,33538,298,1
1722824,110383914.0,33547,18603,1
1723024,110389263.0,33562,20523,1
1723253,110400450.0,33582,19261,1
1723995,110449794.0,33520,298,1
1724023,110452210.0,421,12385,1
1724430,110470735.0,33616,31934,1
1724802,110491101.0,33526,20523,1
1724822,110493429.0,33638,13340,1
1724866,110495277.0,33639,33566,1
1724892,110495310.0,33566,33639,1
1725407,110527150.0,33652,33656,1
1725606,110540924.0,33621,4543,1
1725612,110542756.0,33625,21494,1
1725850,110557026.0,33674,7057,1
1726172,110576152.0,29824,32319,1
1726560,110604469.0,33686,18746,1
1726970,110634377.0,33547,32206,1
1727006,110634895.0,33712,2352,1
1727160,110638044.0,32206,15958,1
1727469,110656946.0,33726,2691,1
1727844,110692566.0,33744,28041,1
1728387,110722758.0,28601,12262,1
