33524,2,110344875.0,5,,5739.0,,1,,
33525,1,110347230.0,1,114.0,13032.0,1.0,2,,7290.0
33526,1,110351010.0,14,449.0,13022.0,4.0,3,8.0,8507.0
33527,2,110354586.0,1,,8165.0,,3,,
33529,1,110355285.0,1,56.0,13033.0,0.0,0,,7290.0
33530,2,110357260.0,6,,8402.0,,0,,
33531,2,110359902.0,-1,,603.0,,8,,603.0
33532,2,110360376.0,2,,603.0,,0,,603.0
33533,1,110360540.0,2,264.0,6875.0,1.0,0,,88.0
33534,1,110364866.0,1,104.0,13034.0,1.0,1,,3826.0
33535,2,110365562.0,1,,601.0,,0,,
33536,2,110365817.0,1,,686.0,,2,,
33538,1,110366404.0,8,4791.0,10776.0,1.0,1,1.0,7972.0
33539,1,110367529.0,4,1411.0,13038.0,1.0,0,,9249.0
33540,2,110368740.0,11,,686.0,,3,,
33542,2,110375027.0,4,,13017.0,,0,,
33543,1,110376482.0,4,531.0,12710.0,2.0,3,1.0,7290.0
33544,2,110376706.0,2,,13012.0,,1,,
33545,1,110376904.0,5,620.0,13039.0,1.0,2,0.0,13039.0
33546,2,110379358.0,1,,11032.0,,2,,11032.0
33547,1,110379416.0,12,801.0,12492.0,3.0,2,3.0,
33548,2,110381149.0,2,,12265.0,,3,,12265.0
33549,1,110381743.0,1,308.0,13040.0,0.0,4,,7290.0
33550,2,110382060.0,7,,11032.0,,0,,919.0
33551,1,110383851.0,5,271.0,12018.0,3.0,0,2.0,919.0
33552,2,110383872.0,3,,12431.0,,0,,12431.0
33553,1,110383906.0,5,858.0,2425.0,1.0,4,2.0,88.0
33554,2,110384344.0,8,,4376.0,,0,,17230.0
33555,2,110384376.0,7,,11032.0,,2,,
33556,1,110384644.0,1,1066.0,13041.0,1.0,5,,13041.0
33557,1,110386037.0,4,70.0,12031.0,1.0,0,,
33558,1,110386787.0,3,141.0,12710.0,1.0,1,1.0,919.0
33559,2,110387812.0,12,,919.0,,0,,919.0
33560,1,110388557.0,1,847.0,6761.0,2.0,0,,3826.0
33562,1,110389074.0,8,893.0,6153.0,1.0,10,5.0,6153.0
33563,2,110390290.0,4,,603.0,,3,,603.0
33564,1,110390483.0,2,307.0,8109.0,2.0,0,,88.0
33565,2,110391030.0,4,,3382.0,,0,,3382.0
33566,1,110391716.0,20,573.0,13043.0,2.0,17,4.0,13043.0
33567,2,110392632.0,0,,13041.0,,1,,
33568,2,110392899.0,1,,4505.0,,1,,
33569,2,110393053.0,8,,7555.0,,2,,7555.0
33570,2,110393661.0,0,,3382.0,,1,,
33571,2,110393809.0,8,,8137.0,,0,,
33573,2,110394285.0,1,,13017.0,,0,,
33574,2,110394666.0,5,,4505.0,,0,,
33577,1,110397732.0,0,24.0,13007.0,0.0,2,,
33578,2,110397738.0,7,,1036.0,,8,,
33579,2,110398161.0,1,,2126.0,,1,,
33580,2,110398504.0,1,,12060.0,,0,,
33581,2,110399310.0,0,,11756.0,,0,,930.0
33582,1,110400268.0,5,357.0,11615.0,0.0,4,1.0,919.0
33583,2,110404840.0,0,,11615.0,,0,,11615.0
33584,2,110405882.0,0,,621.0,,1,,621.0
33586,1,110409395.0,0,216.0,12891.0,1.0,0,,
33587,2,110410188.0,5,,4862.0,,0,,4862.0
33589,2,110412813.0,5,,3748.0,,0,,
33590,2,110413708.0,3,,686.0,,1,,
33592,1,110417532.0,0,763.0,13052.0,2.0,0,,7290.0
33594,1,110437925.0,2,248.0,12702.0,0.0,3,,12710.0
33596,1,110441112.0,16,618.0,11405.0,2.0,6,2.0,11405.0
33597,5,110441246.0,0,,-1.0,,0,,-1.0
33598,4,110441246.0,0,,11405.0,,0,,11405.0
33599,2,110443296.0,1,,12710.0,,0,,
33600,2,110444105.0,0,,12431.0,,0,,
33601,1,110448785.0,5,270.0,13035.0,2.0,3,,13035.0
33602,2,110448895.0,9,,603.0,,1,,603.0
33606,1,110456745.0,1,305.0,11979.0,1.0,1,,2817.0
33608,2,110457507.0,3,,11032.0,,0,,
33609,2,110458397.0,5,,12895.0,,0,,
33610,2,110458746.0,2,,11032.0,,0,,11032.0
33611,1,110460348.0,2,245.0,,1.0,1,,930.0
33612,2,110461178.0,2,,13059.0,,0,,
33613,2,110461352.0,1,,11032.0,,2,,11032.0
33615,1,110468966.0,3,800.0,12801.0,1.0,1,2.0,
33616,1,110469935.0,1,445.0,12490.0,1.0,4,,
33617,2,110470614.0,1,,2546.0,,0,,
33618,2,110472376.0,4,,,,8,,
33619,2,110473055.0,4,,401.0,,10,,
33620,1,110473287.0,1,633.0,1829.0,2.0,0,,1829.0
33621,1,110474542.0,0,808.0,13064.0,1.0,3,1.0,930.0
33622,2,110475902.0,4,,7555.0,,3,,7555.0
33623,2,110477817.0,2,,11032.0,,1,,
33624,2,110477909.0,5,,8120.0,,2,,
33625,1,110478256.0,9,393.0,13065.0,2.0,1,1.0,8507.0
33627,2,110483025.0,4,,7290.0,,1,,
33628,1,110483210.0,2,625.0,12891.0,3.0,1,,7290.0
33629,2,110483420.0,1,,7515.0,,2,,
33630,2,110483996.0,9,,7290.0,,1,,
33631,2,110485958.0,2,,11032.0,,1,,
33633,2,110487290.0,5,,3640.0,,3,,
33635,2,110489979.0,5,,686.0,,1,,
33636,2,110491101.0,5,,7290.0,,1,,
33637,2,110491718.0,1,,11032.0,,0,,
33638,1,110493429.0,3,174.0,3262.0,2.0,0,2.0,7290.0
33639,1,110495277.0,7,284.0,13043.0,1.0,3,,6082.0
33640,2,110496907.0,0,,686.0,,7,,
33641,2,110496964.0,1,,11032.0,,4,,
33642,2,110497724.0,11,,7290.0,,1,,7290.0
33643,1,110498126.0,2,98.0,1977.0,0.0,1,,8507.0
33644,2,110500368.0,3,,7290.0,,0,,7290.0
33645,1,110503272.0,1,325.0,12891.0,2.0,0,,
33646,2,110503775.0,1,,11032.0,,3,,
33647,2,110503910.0,4,,12265.0,,5,,17230.0
33648,1,110506874.0,2,98.0,13071.0,0.0,2,,
33649,1,110509326.0,2,164.0,6897.0,1.0,0,,
33650,1,110511911.0,3,257.0,12737.0,0.0,0,,7290.0
33651,1,110513793.0,1,75.0,12737.0,2.0,0,,
33652,1,110515817.0,1,145.0,12710.0,1.0,2,1.0,4856.0
33653,2,110516027.0,5,,12463.0,,0,,
33654,2,110516086.0,15,,12895.0,,4,,12895.0
33655,2,110516763.0,5,,5339.0,,3,,5339.0
33656,1,110518835.0,3,80.0,12710.0,2.0,3,1.0,1390.0
33657,2,110521677.0,5,,12895.0,,0,,
33658,2,110527007.0,6,,8402.0,,0,,
33659,1,110528508.0,3,2260.0,12710.0,4.0,1,3.0,
33660,2,110529653.0,1,,7828.0,,0,,
33661,2,110529875.0,3,,5836.0,,0,,
33662,2,110531064.0,6,,12895.0,,0,,16922.0
33664,1,110540202.0,7,553.0,5836.0,3.0,5,,88.0
33665,2,110542756.0,6,,,,0,,
33666,1,110543663.0,1,115.0,13072.0,0.0,1,,7290.0
33667,2,110549703.0,5,,4253.0,,3,,
33669,2,110552483.0,1,,11032.0,,0,,
33670,2,110553356.0,1,,11032.0,,0,,
33671,1,110555681.0,-4,201.0,13074.0,1.0,2,,
33672,2,110555848.0,0,,686.0,,0,,
33673,2,110556397.0,1,,686.0,,3,,
33674,1,110557026.0,12,2128.0,13075.0,2.0,0,8.0,13075.0
33675,1,110557056.0,3,143.0,12710.0,1.0,0,1.0,
33676,1,110557510.0,0,135.0,13076.0,1.0,4,,88.0
33677,2,110559706.0,2,,11032.0,,1,,
33678,2,110560128.0,7,,3019.0,,1,,
33679,2,110561313.0,2,,13077.0,,0,,13077.0
33680,2,110561501.0,7,,3019.0,,2,,3019.0
33681,2,110562894.0,3,,12710.0,,0,,12710.0
33682,2,110563439.0,1,,12318.0,,0,,12318.0
33683,1,110565030.0,6,1074.0,11634.0,3.0,6,4.0,11634.0
33684,1,110570009.0,8,1267.0,,2.0,0,1.0,930.0
33685,1,110577432.0,4,309.0,13002.0,0.0,0,,919.0
33686,1,110586560.0,4,298.0,13080.0,4.0,2,2.0,88.0
33687,2,110586877.0,7,,1977.0,,5,,1977.0
33689,2,110229071.0,0,,2129.0,,1,,
33690,2,110590538.0,0,,4505.0,,0,,
33691,2,110594728.0,8,,12318.0,,0,,12318.0
33692,1,110596085.0,5,2450.0,12891.0,3.0,2,2.0,88.0
33693,2,110597838.0,4,,601.0,,0,,601.0
33694,1,110600029.0,0,2542.0,13083.0,3.0,3,1.0,12710.0
33695,2,110602815.0,3,,2392.0,,1,,
33696,2,110603101.0,6,,13066.0,,1,,
33697,2,110605008.0,5,,11032.0,,3,,
33698,1,110606418.0,6,287.0,12710.0,3.0,3,2.0,2970.0
33699,2,110612775.0,2,,12710.0,,0,,
33701,2,110624384.0,1,,88.0,,0,,
33702,1,110624591.0,2,358.0,12603.0,1.0,2,,3826.0
33703,1,110625890.0,5,122.0,10767.0,1.0,1,,3826.0
33704,2,110630070.0,2,,12265.0,,4,,12265.0
33706,1,110631293.0,3,89.0,10776.0,1.0,1,,3826.0
33707,2,110633124.0,2,,686.0,,0,,
33708,2,110633672.0,4,,11843.0,,0,,11843.0
33709,1,110634316.0,9,2058.0,13085.0,1.0,2,2.0,4856.0
33710,2,110634796.0,2,,11032.0,,7,,11032.0
33712,1,110634895.0,2,1069.0,13087.0,3.0,0,,13087.0
33713,2,110635523.0,3,,13002.0,,0,,2970.0
33714,1,110635538.0,1,457.0,5738.0,2.0,0,,3826.0
33716,2,110636865.0,1,,11032.0,,6,,7250.0
33717,1,110637437.0,0,192.0,10286.0,1.0,0,,12710.0
33718,2,110638884.0,1,,11032.0,,0,,
33720,2,110639928.0,0,,8165.0,,0,,
33721,1,110640434.0,3,255.0,10999.0,1.0,2,,3826.0
33722,2,110642633.0,0,,11032.0,,0,,12710.0
33723,2,110643188.0,1,,11032.0,,0,,
33724,2,110643702.0,0,,11032.0,,6,,11032.0
33725,2,110645290.0,1,,11634.0,,0,,
33726,1,110647932.0,1,237.0,13090.0,2.0,0,,13090.0
33727,2,110648466.0,0,,11032.0,,2,,
33728,5,110649110.0,0,,-1.0,,0,,-1.0
33729,4,110649110.0,0,,3826.0,,0,,3826.0
33733,2,110656146.0,0,,8137.0,,0,,8137.0
33734,2,110656828.0,4,,8507.0,,0,,
33735,2,110656946.0,5,,12895.0,,1,,
33736,1,110657076.0,0,298.0,12710.0,1.0,5,1.0,5739.0
33737,1,110662231.0,0,967.0,12307.0,1.0,3,,88.0
33738,1,110663932.0,0,2231.0,9383.0,2.0,1,1.0,7290.0
33739,2,110666834.0,2,,12265.0,,0,,12265.0
33740,2,110677768.0,0,,8137.0,,3,,8137.0
33741,2,110681736.0,0,,12860.0,,0,,
33742,2,110686713.0,11,,2970.0,,4,,9394.0
33743,2,110690072.0,1,,13092.0,,1,,7290.0
33744,1,110692566.0,2,55.0,8207.0,0.0,1,,930.0
33745,2,110694044.0,19,,179.0,,1,,
33746,1,110694410.0,7,264.0,1540.0,2.0,15,2.0,1540.0
33747,1,110700122.0,0,272.0,10064.0,2.0,0,,
33748,2,110701530.0,5,,601.0,,3,,
33749,1,110701992.0,3,429.0,12347.0,1.0,6,2.0,930.0
33750,1,110707862.0,2,502.0,13097.0,1.0,3,,7290.0
33751,2,110708774.0,4,,2958.0,,4,,
33753,1,110714026.0,3,394.0,13099.0,1.0,2,1.0,3826.0
33754,2,110714563.0,3,,11032.0,,3,,
33755,1,110715032.0,1,4712.0,10776.0,2.0,3,2.0,
33756,2,110716513.0,1,,11032.0,,15,,
33757,2,110718356.0,3,,3382.0,,2,,
33758,1,110720322.0,0,164.0,13100.0,0.0,3,,13100.0
33759,1,110720465.0,5,2213.0,13034.0,2.0,2,1.0,8507.0
33760,2,110721820.0,8,,10849.0,,1,,10849.0
33761,2,110722039.0,11,,4253.0,,2,,
33762,1,110722188.0,1,180.0,12858.0,0.0,0,,
33763,1,110723112.0,2,342.0,13101.0,1.0,0,,7290.0
33764,2,110724220.0,3,,686.0,,0,,
33765,1,110726435.0,2,679.0,13104.0,3.0,4,,8507.0
33767,2,110727481.0,3,,10849.0,,2,,
33768,1,110728370.0,1,905.0,8744.0,1.0,3,,
33770,2,110730525.0,1,,11090.0,,1,,11090.0
33771,2,110732910.0,2,,7071.0,,1,,7071.0
33772,1,110733143.0,1,195.0,7411.0,0.0,0,,
33773,2,110733903.0,0,,1829.0,,0,,
33774,1,110735979.0,4,706.0,13105.0,1.0,4,2.0,88.0
33775,2,110736352.0,5,,887.0,,3,,887.0
33776,1,110736699.0,9,4833.0,13106.0,4.0,1,5.0,88.0
33777,1,110737844.0,1,551.0,13108.0,2.0,8,,8507.0
33778,1,110737919.0,3,83.0,13107.0,2.0,2,,12710.0
33779,2,110739137.0,0,,12265.0,,2,,12265.0
33780,1,110739407.0,65,32611.0,11634.0,21.0,14,31.0,22047.0
33781,2,110740229.0,69,,7290.0,,30,,7290.0
33783,2,110740612.0,26,,5739.0,,4,,5739.0
33784,2,110742351.0,3,,7290.0,,4,,
33785,1,110742363.0,2,275.0,2040.0,1.0,3,1.0,88.0
33786,2,110742812.0,12,,11032.0,,8,,11032.0
33787,2,110743002.0,9,,5739.0,,4,,930.0
33788,1,110743344.0,0,63.0,13007.0,1.0,2,,
33789,2,110743736.0,1,,686.0,,4,,
33790,2,110745419.0,37,,1764.0,,3,,
33791,1,110746789.0,2,77.0,10389.0,1.0,0,,
33792,1,110746880.0,2,256.0,77.0,1.0,0,,
33793,1,110747582.0,3,153.0,10217.0,0.0,1,1.0,
33794,1,110749165.0,2,226.0,13110.0,1.0,0,,
33795,1,110749179.0,0,151.0,12496.0,1.0,2,,
33796,1,110750731.0,21,1650.0,4908.0,6.0,4,14.0,4908.0
33797,2,110751512.0,10,,4505.0,,4,,4505.0
33798,2,110751599.0,1,,11032.0,,0,,
33799,1,110752004.0,0,90.0,13112.0,2.0,0,,2958.0
33800,2,110752116.0,2,,11032.0,,0,,11032.0
33801,2,110753349.0,1,,8320.0,,0,,
33803,2,110754677.0,21,,1549.0,,10,,17112.0
33804,2,110755412.0,4,,7290.0,,1,,7290.0
33805,2,110755423.0,1,,8137.0,,1,,
33806,2,110758359.0,2,,7071.0,,0,,
33807,2,110759082.0,2,,11032.0,,1,,11032.0
33808,1,110761676.0,4,1031.0,2750.0,2.0,4,,10849.0
33809,1,110762984.0,1,589.0,13115.0,2.0,2,1.0,
33810,2,110763176.0,1,,9618.0,,0,,
33811,2,110766024.0,32,,2339.0,,1,,
33812,1,110766951.0,4,86.0,13118.0,0.0,2,1.0,
33813,2,110766984.0,1,,12505.0,,1,,
33814,1,110768832.0,2,184.0,9007.0,1.0,3,,
33815,1,110771840.0,2,107.0,3262.0,0.0,0,0.0,
33816,2,110773181.0,1,,5792.0,,2,,
33817,1,110773791.0,6,372.0,1146.0,2.0,0,,5739.0
33818,2,110774556.0,6,,5739.0,,0,,2970.0
33819,2,110775356.0,4,,5739.0,,0,,
33820,1,110779435.0,3,657.0,12650.0,1.0,0,,7290.0
33821,2,110782079.0,1,,858.0,,0,,858.0
33822,2,110782850.0,0,,858.0,,0,,
33823,1,110783436.0,7,745.0,9007.0,3.0,4,2.0,9007.0
33825,2,110792730.0,5,,8507.0,,2,,
33826,2,110793461.0,4,,6082.0,,0,,6082.0
33827,2,110793666.0,5,,2036.0,,4,,
33829,1,110794387.0,2,668.0,13123.0,2.0,2,,3826.0
33830,2,110795295.0,2,,6082.0,,0,,6082.0
33831,2,110795828.0,-2,,13010.0,,1,,
33832,2,110800572.0,3,,1390.0,,4,,
33833,2,110801209.0,1,,686.0,,0,,
33835,2,110802311.0,3,,11032.0,,0,,11032.0
33836,2,110803192.0,4,,11032.0,,8,,11032.0
33837,2,110803818.0,4,,3277.0,,1,,
33839,1,110805257.0,1,157.0,13127.0,2.0,2,,1205.0
33841,2,110806442.0,0,,11032.0,,0,,
33842,1,110806537.0,7,1606.0,1205.0,3.0,1,4.0,
33843,2,110806554.0,10,,114.0,,0,,
33844,1,110806656.0,1,560.0,12539.0,1.0,1,,
33845,2,110808682.0,1,,13128.0,,0,,
33846,2,110808683.0,9,,2817.0,,0,,930.0
33848,1,110801086.0,9,594.0,11032.0,1.0,7,0.0,919.0
33849,1,110814589.0,1,78.0,9583.0,1.0,1,,9583.0
33850,1,110814826.0,0,130.0,13131.0,0.0,10,,
33851,2,110815566.0,5,,7290.0,,2,,7290.0
33852,1,110815873.0,2,116.0,13132.0,1.0,6,,930.0
33853,2,110816716.0,0,,8137.0,,7,,
33857,1,110819391.0,1,512.0,5497.0,1.0,6,,22047.0
33858,2,110820736.0,0,,12710.0,,0,,
33859,1,110820927.0,2,481.0,13138.0,2.0,9,,7290.0
33860,1,110821503.0,1,1205.0,13139.0,3.0,1,1.0,
33861,1,110822002.0,6,369.0,11043.0,0.0,0,2.0,11043.0
33862,1,110822199.0,2,728.0,12745.0,1.0,8,0.0,8507.0
33863,2,110822939.0,1,,8320.0,,4,,
33864,1,110822993.0,4,146.0,13141.0,2.0,1,,7290.0
33865,1,110823507.0,3,401.0,13141.0,1.0,2,1.0,7290.0
33866,2,110826730.0,0,,8137.0,,0,,8137.0
33867,1,110827643.0,2,387.0,11475.0,3.0,0,,
33868,2,110828448.0,0,,11032.0,,0,,
33869,1,110828692.0,1,87.0,10747.0,1.0,0,,
33871,1,110829724.0,-1,1362.0,10776.0,2.0,1,1.0,3826.0
33873,1,110830015.0,3,156.0,13143.0,0.0,3,,26338.0
33874,1,110830256.0,0,810.0,12737.0,1.0,0,,
33875,2,110830287.0,1,,7071.0,,0,,7071.0
33876,1,110830495.0,0,157.0,12710.0,1.0,3,2.0,919.0
33877,2,110831441.0,2,,401.0,,5,,
33878,1,110831917.0,0,299.0,,1.0,4,1.0,3826.0
33879,1,110814274.0,2,253.0,13130.0,2.0,9,,
33880,2,110833509.0,3,,930.0,,0,,
33883,2,110834296.0,2,,8320.0,,0,,
33884,2,110835515.0,4,,3382.0,,7,,3382.0
33885,1,110835579.0,0,155.0,11475.0,1.0,0,,
33886,2,110835936.0,2,,8320.0,,3,,
33887,1,110837305.0,7,5576.0,13147.0,1.0,2,3.0,930.0
33888,1,110837342.0,14,7167.0,3262.0,3.0,5,10.0,17230.0
33890,2,110838314.0,1,,11032.0,,1,,
33891,2,110840797.0,2,,919.0,,8,,
33893,2,110840997.0,4,,10630.0,,2,,10630.0
33894,2,110842098.0,1,,10354.0,,2,,
33895,2,110842571.0,21,,2981.0,,8,,2981.0
33896,2,110845270.0,2,,6768.0,,0,,
33897,2,110847143.0,2,,12265.0,,2,,17230.0
33899,1,110849103.0,0,385.0,13150.0,2.0,0,,7290.0
33901,2,110853614.0,0,,7644.0,,1,,930.0
33902,1,110853674.0,1,420.0,11210.0,1.0,0,,
33903,1,110854181.0,2,86.0,13152.0,0.0,3,,13152.0
33904,2,110854340.0,1,,11032.0,,0,,
33905,1,110855222.0,0,150.0,13153.0,0.0,7,,7290.0
33906,1,110857044.0,7,592.0,3269.0,1.0,4,1.0,3826.0
33907,2,110857127.0,1,,7972.0,,0,,
33908,2,110862166.0,2,,11887.0,,0,,
33909,1,110863400.0,2,284.0,11781.0,0.0,1,1.0,8507.0
33910,2,110864091.0,2,,11887.0,,0,,
33911,2,110875804.0,3,,6082.0,,0,,
33912,1,110877028.0,4,208.0,13155.0,2.0,3,,8507.0
33915,2,110888217.0,2,,686.0,,3,,
33916,2,110889813.0,1,,12265.0,,1,,
33917,1,110891010.0,24,1685.0,10675.0,1.0,10,13.0,10675.0
33918,1,110891172.0,12,1885.0,13154.0,1.0,1,2.0,13154.0
33919,1,110894421.0,4,111.0,13158.0,1.0,4,,
33920,2,110897141.0,1,,264.0,,3,,264.0
33922,2,110899626.0,4,,13162.0,,0,,
33923,1,110900694.0,6,5671.0,10776.0,4.0,0,2.0,10776.0
33924,2,110901804.0,-1,,13163.0,,1,,
33925,2,110903169.0,1,,3640.0,,0,,
33926,2,110903588.0,1,,11032.0,,9,,
33927,1,110904863.0,3,289.0,13164.0,1.0,0,1.0,3826.0
33928,1,110905144.0,4,61.0,12678.0,0.0,2,,7290.0
33929,2,110905256.0,3,,401.0,,8,,
33930,2,110905302.0,5,,11032.0,,4,,11032.0
33931,1,110905692.0,2,671.0,1329.0,3.0,2,,
33932,2,110905790.0,4,,3382.0,,16,,3382.0
33933,1,110906371.0,2,135.0,1977.0,0.0,4,,26338.0
33934,2,110907736.0,2,,8320.0,,3,,8320.0
33935,2,110907749.0,8,,11032.0,,2,,
33936,2,110910471.0,2,,11887.0,,2,,11887.0
33937,1,110911172.0,6,221.0,5246.0,1.0,6,1.0,5246.0
33938,2,110911236.0,2,,11887.0,,0,,7290.0
33939,2,110911590.0,7,,919.0,,0,,
33940,1,110912141.0,-1,229.0,12710.0,2.0,1,2.0,17230.0
33941,2,110912274.0,2,,11032.0,,4,,
33942,1,110912587.0,1,71.0,13167.0,0.0,5,,13167.0
33943,2,110912867.0,5,,13165.0,,0,,13165.0
33944,2,110913421.0,2,,5739.0,,0,,
33945,2,110914305.0,-2,,11032.0,,7,,11032.0
33946,1,110914762.0,4,51.0,12275.0,0.0,0,,930.0
33947,1,110915026.0,1,162.0,,1.0,5,0.0,
33948,1,110919125.0,4,560.0,7734.0,1.0,6,,930.0
33949,2,110920003.0,3,,6977.0,,1,,
33950,2,110921962.0,0,,10823.0,,0,,
33951,2,110923441.0,0,,11887.0,,1,,
33952,2,110923461.0,5,,9196.0,,0,,9196.0
33953,2,110923738.0,5,,11032.0,,1,,1390.0
33955,1,110927670.0,1,25.0,12287.0,0.0,0,,
33956,2,110929828.0,3,,2669.0,,0,,2669.0
33957,2,110932998.0,0,,12265.0,,0,,
33958,2,110934159.0,13,,159.0,,7,,159.0
33959,2,110936350.0,8,,812.0,,2,,795.0
33960,2,110943660.0,1,,3468.0,,1,,
33961,1,110952157.0,2,171.0,13170.0,3.0,5,1.0,930.0
33962,2,110963130.0,2,,8686.0,,1,,
33963,2,110965722.0,8,,13075.0,,1,,
33964,1,110965724.0,3,226.0,13172.0,0.0,1,1.0,7290.0
33965,2,110965876.0,1,,13158.0,,0,,
33966,2,110966101.0,0,,13075.0,,0,,
33967,1,110967599.0,7,263.0,13128.0,2.0,5,1.0,13128.0
33968,2,110968753.0,0,,8032.0,,7,,
33969,1,110969752.0,1,119.0,13175.0,1.0,0,,3826.0
33970,1,110970953.0,8,1006.0,13173.0,4.0,0,,88.0
33972,2,110973005.0,1,,12710.0,,5,,12710.0
33973,2,110973373.0,5,,686.0,,0,,
33975,2,110973755.0,6,,686.0,,0,,
33976,1,110974846.0,1,142.0,13177.0,1.0,3,1.0,
33977,2,110975387.0,3,,12710.0,,4,,12710.0
33978,2,110975768.0,4,,10849.0,,0,,10849.0
33979,1,110975956.0,1,53.0,12287.0,0.0,2,,
33980,1,110977188.0,4,354.0,7216.0,1.0,0,1.0,919.0
33981,1,110978572.0,5,421.0,5191.0,1.0,5,2.0,
33982,1,110979354.0,2,60.0,13100.0,1.0,0,,7290.0
33983,2,110979697.0,3,,686.0,,1,,686.0
33984,1,110980910.0,10,510.0,9583.0,3.0,2,3.0,9583.0
33985,1,110982663.0,2,82.0,13182.0,0.0,4,,7290.0
33987,1,110984032.0,3,131.0,10064.0,2.0,1,,
33988,2,110985026.0,1,,7290.0,,5,,
33990,2,110987580.0,6,,11032.0,,3,,
33991,2,110987841.0,2,,247.0,,0,,
33992,2,110988325.0,6,,919.0,,5,,919.0
33993,1,110990033.0,3,36.0,13167.0,0.0,0,,8507.0
33994,2,110991827.0,5,,3019.0,,1,,
33995,1,110992355.0,2,294.0,13184.0,1.0,6,,7290.0
33996,1,110993037.0,2,549.0,11475.0,2.0,0,,
33997,2,110993209.0,1,,812.0,,1,,
33998,1,110993403.0,2,695.0,13183.0,0.0,5,,7290.0
33999,1,110993638.0,5,202.0,13185.0,1.0,1,,7290.0
34000,2,110994032.0,6,,13184.0,,1,,
34001,2,110994244.0,2,,8320.0,,2,,
34002,2,110994691.0,7,,11456.0,,1,,-1.0
34003,1,110880988.0,1,115.0,45934.0,1.0,2,,805.0
34004,2,110994884.0,1,,13184.0,,0,,
34005,2,110995850.0,0,,732.0,,0,,
34006,1,110996017.0,4,119.0,12484.0,0.0,7,,
34007,2,110996077.0,1,,11032.0,,3,,
34008,1,110999245.0,1,2251.0,13187.0,1.0,1,,930.0
34009,2,110999312.0,3,,1549.0,,2,,
34010,2,110999970.0,7,,7250.0,,2,,7250.0
34012,1,110860646.0,0,81.0,44915.0,1.0,0,,805.0
34013,2,110878189.0,2,,13227.0,,0,,
34014,1,111005809.0,2,493.0,13190.0,2.0,0,1.0,7290.0
34015,2,111006133.0,2,,3411.0,,1,,
34016,2,111006594.0,10,,7290.0,,2,,7290.0
34017,1,111006683.0,7,896.0,13191.0,1.0,10,5.0,7290.0
34018,2,111007012.0,1,,686.0,,0,,
34019,2,111007036.0,8,,12265.0,,2,,12265.0
34021,2,111010172.0,5,,1390.0,,5,,1390.0
34022,2,111010436.0,2,,6768.0,,0,,
34023,1,111010938.0,5,5387.0,12218.0,3.0,0,2.0,
34024,2,111011810.0,8,,11032.0,,20,,11032.0
34026,2,111016106.0,7,,1679.0,,7,,
34027,1,111017257.0,4,177.0,13193.0,1.0,4,1.0,3826.0
34028,1,111022682.0,6,134.0,13195.0,1.0,1,,
34029,2,111025442.0,0,,11032.0,,0,,
34030,1,111030284.0,5,2256.0,13197.0,2.0,1,,183.0
34031,1,111030505.0,4,64.0,10438.0,0.0,0,,8507.0
34032,2,111031865.0,6,,7290.0,,2,,
34033,1,111033824.0,2,786.0,11475.0,2.0,2,,10849.0
34034,1,111033911.0,5,355.0,198.0,1.0,0,,
34035,2,111034020.0,4,,7290.0,,2,,
34036,2,111039263.0,2,,9975.0,,5,,
34037,2,111045255.0,0,,13138.0,,1,,
34038,1,111045998.0,5,220.0,13200.0,2.0,1,,8507.0
34039,2,111047320.0,2,,3277.0,,0,,
34041,2,111050041.0,1,,2392.0,,9,,17230.0
34042,2,111050161.0,1,,13158.0,,0,,
34043,1,111051965.0,4,182.0,7721.0,1.0,2,4.0,7721.0
34044,1,111052237.0,2,404.0,11781.0,2.0,0,,8507.0
34045,2,111056776.0,10,,4376.0,,0,,
34046,2,111058604.0,4,,7721.0,,3,,805.0
34047,2,111058811.0,0,,11030.0,,0,,11030.0
34048,2,111059515.0,4,,11151.0,,0,,805.0
34049,2,111062506.0,13,,9249.0,,1,,9249.0
34050,1,111066066.0,4,231.0,13202.0,1.0,2,,88.0
34051,2,111066264.0,7,,88.0,,1,,
34052,1,111066946.0,3,643.0,8993.0,1.0,12,2.0,8993.0
34053,2,111069401.0,6,,6248.0,,1,,
34057,1,111070973.0,7,3268.0,13203.0,5.0,8,4.0,7290.0
34058,2,111071154.0,1,,11030.0,,0,,
34059,1,111071904.0,6,273.0,8006.0,0.0,4,2.0,88.0
34060,2,111072053.0,0,,13130.0,,0,,
34061,2,111072554.0,1,,5792.0,,11,,
34062,2,111072855.0,0,,12630.0,,1,,
34063,2,111073181.0,5,,919.0,,1,,919.0
34064,2,111073363.0,1,,196.0,,3,,
34065,1,111075662.0,2,506.0,12953.0,1.0,3,,
34066,2,111075751.0,2,,10849.0,,10,,10849.0
34067,2,111075821.0,1,,12710.0,,1,,12710.0
34068,2,111078132.0,6,,1390.0,,3,,
34069,1,111078338.0,6,445.0,13207.0,1.0,6,2.0,805.0
34070,1,111078573.0,1,1320.0,10776.0,2.0,1,,
34071,1,111079009.0,2,414.0,12246.0,0.0,2,,12246.0
34072,1,111079514.0,2,700.0,13208.0,1.0,5,,930.0
34073,1,111079625.0,1,172.0,11151.0,1.0,2,,
34076,1,111081804.0,2,5012.0,3310.0,1.0,6,1.0,
34077,5,111083613.0,0,,919.0,,0,,919.0
